2024-07-26 11:16:47|3|211595610|0|Under way using engine|nan|0|false|8.5803|53.5366|2.7|511|46|0|Not available|true|22499
2024-07-26 11:16:53|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|298.3|511|52|0|Not available|true|49301
2024-07-26 11:16:55|1|211595610|0|Under way using engine|nan|0|false|8.5804|53.5366|357.9|511|54|0|Not available|true|2289
2024-07-26 11:16:57|5|211225920|0|DBLO|FRANZIUSPLATE|0|Not available|0|0|0|0|1|01-25T14:30Z|undefined|1|25|14|30|1.2|BREMERHAVEN|0
2024-07-26 11:17:00|1|211116250|0|Under way using engine|nan|0|false|8.577|53.5304|218.8|511|59|1|No special maneuver|false|2214
2024-07-26 11:17:10|1|211233660|15|Not defined|undefined|0|false|8.5779|53.5366|36.6|228|9|0|Not available|false|65916
2024-07-26 11:17:11|3|210525000|5|Moored|undefined|0|false|8.576|53.5231|278.5|182|10|0|Not available|false|0
2024-07-26 11:17:11|1|211116250|0|Under way using engine|nan|0.1|false|8.577|53.5304|218.8|511|10|1|No special maneuver|false|21060
2024-07-26 11:17:12|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|293|511|13|0|Not available|true|21060
2024-07-26 11:17:13|1|211595610|0|Under way using engine|nan|0|false|8.5803|53.5365|345.2|511|14|0|Not available|true|66051
2024-07-26 11:17:14|1|211399710|0|Under way using engine|nan|7.3|true|8.5725|53.5327|22.1|16|14|0|Not available|false|66073
2024-07-26 11:17:16|1|211467050|0|Under way using engine|nan|6|false|8.5708|53.5346|233.4|511|16|1|No special maneuver|true|49290
2024-07-26 11:17:21|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|291.8|511|21|0|Not available|true|49301
2024-07-26 11:17:23|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|340.6|511|24|0|Not available|true|66428
2024-07-26 11:17:24|3|211235180|5|Moored|nan|0.1|false|8.5782|53.5368|176.5|511|23|0|Not available|false|0
2024-07-26 11:17:28|1|211540110|0|Under way using engine|undefined|0|false|8.5775|53.5365|256.1|235|28|0|Not available|false|82040
2024-07-26 11:17:30|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|290.4|511|31|0|Not available|true|2272
2024-07-26 11:17:34|1|211595610|0|Under way using engine|nan|0|false|8.5803|53.5365|335|511|35|0|Not available|true|82118
2024-07-26 11:17:39|3|211225920|5|Moored|undefined|0|true|8.5814|53.5375|235.5|234|38|0|Not available|false|0
2024-07-26 11:17:39|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|38|0|Not available|false|49287
2024-07-26 11:17:49|1|211116250|0|Under way using engine|nan|0.4|false|8.577|53.5304|224|511|48|1|No special maneuver|false|2259
2024-07-26 11:17:52|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|287.5|511|52|0|Not available|true|34720
2024-07-26 11:17:52|3|211885430|5|Moored|undefined|0|false|8.5836|53.5086|355.1|173|50|0|Not available|false|84266
2024-07-26 11:17:55|1|211467050|0|Under way using engine|nan|7.1|true|8.5692|53.5339|226.7|511|55|1|No special maneuver|true|67630
2024-07-26 11:18:02|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|286.5|511|3|0|Not available|true|2189
2024-07-26 11:18:10|3|211399710|0|Under way using engine|fastright|6.8|true|8.5737|53.5344|31.9|43|10|0|Not available|false|3984
2024-07-26 11:18:11|1|211116250|0|Under way using engine|nan|0.7|false|8.5769|53.5303|195|511|10|1|No special maneuver|false|2206
2024-07-26 11:18:12|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|285.4|511|13|0|Not available|true|2204
2024-07-26 11:18:13|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|322.6|511|14|0|Not available|true|49351
2024-07-26 11:18:14|1|211399710|0|Under way using engine|fastright|6.7|true|8.5738|53.5345|34.2|44|14|0|Not available|false|49305
2024-07-26 11:18:16|3|211172030|5|Moored|undefined|0|true|8.577|53.5338|198.2|248|15|0|Not available|false|84842
2024-07-26 11:18:23|1|211595610|0|Under way using engine|nan|0|false|8.5803|53.5365|321.3|511|24|0|Not available|true|49351
2024-07-26 11:18:31|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|286.3|511|32|0|Not available|true|114837
2024-07-26 11:18:34|1|211399710|0|Under way using engine|fastright|6.4|true|8.5744|53.535|38.3|58|34|0|Not available|false|49304
2024-07-26 11:18:39|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|38|0|Not available|false|34261
2024-07-26 11:18:40|3|211399710|0|Under way using engine|fastright|6|true|8.5746|53.5351|39.7|67|40|0|Not available|false|4224
2024-07-26 11:18:41|3|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|286|511|41|0|Not available|true|12849
2024-07-26 11:18:43|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|315.9|511|44|0|Not available|true|99931
2024-07-26 11:18:47|3|211630370|5|Moored|8.197796472223494|0|false|8.5742|53.5231|248.5|179|48|0|Not available|false|84186
2024-07-26 11:18:49|1|245586000|0|Under way using engine|undefined|0|true|8.5665|53.5468|321|336|47|0|Not available|false|2242
2024-07-26 11:18:52|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|285.4|511|52|0|Not available|true|21064
2024-07-26 11:18:57|1|211540110|0|Under way using engine|undefined|0|false|8.5775|53.5365|242.1|233|58|0|Not available|false|34927
