2024-08-12 18:08:43|211599340|Under way using engine|0|8.5803|53.5364
2024-08-12 18:08:49|211590050|Under way using engine|0|8.5757|53.5287
2024-08-12 18:08:51|211116250|Restricted manoeuverability|0|8.5743|53.5239
2024-08-12 18:08:53|211599340|Under way using engine|0|8.5803|53.5364
2024-08-12 18:08:57|211233660|Not defined|0|8.5774|53.5364
